id,type,name,aliases,region,state,city,lat,lon,facets,what,root,kin,sources,tier,confidence,needs_verification,updated,url
sam-jones,person,Sam Jones,Samuel Jones,nc-east|nc,NC,,,,"{""role"": [""pitmaster"", ""founder"", ""family"", ""writer""], ""state"": ""NC"", ""styles"": [""eastern-nc""]}","Samuel 'Sam' Jones is the grandson of Pete Jones and a third-generation pitmaster of the Skylight Inn in Ayden, where he sold chopped pork as a child. With Michael Letchworth he opened Sam Jones BBQ in Winterville on November 10, 2015, and a second restaurant in Raleigh in February 2021. His book with Daniel Vaughn, Whole Hog BBQ: The Gospel of Carolina Barbecue (2019), writes the family method down. He was a James Beard semifinalist for Best Chef: Southeast in 2018, and Sam Jones BBQ holds a Michelin Bib Gourmand from the first Michelin Guide American South (2025).",,skylight-inn|sam-jones-bbq|pete-jones|skilton-dennis|eastern-nc|whole-hog|southern-foodways-alliance|rien-fertel|pitmaster,s:sfa-skylight-inn|s:web-samjonesbbq|s:web-southernsmoke-sam-jones|s:web-gardenandgun-sam-jones-2019|s:web-hoodline-sam-jones-morgan-street-2026|s:web-visitraleigh-sam-jones|s:jones-whole-hog-bbq|s:wp-skylight-inn-bbq,cited,high,False,2026-09-15,https://nanobotco.github.io/carolina-barbecue/person/sam-jones/
sid-weaver,person,Sid Weaver,,nc-piedmont|nc,NC,,,,"{""role"": [""pitmaster"", ""founder""], ""state"": ""NC"", ""styles"": [""lexington""]}","Sid Weaver sold barbecue from a tent across from the Davidson County courthouse in Lexington from 1919 — cooked in the alley behind, sold to people on their way to court — and is the first name in every account of Lexington-style barbecue. Jess Swicegood set up beside him within the decade; the two taught Warner Stamey, and Weaver's hand Alton Beck built the town's first permanent barbecue restaurant in 1938. What is known of him is the tent, the date, the pupils and the sauce that came out of those stands: vinegar and pepper with ketchup, the Piedmont's dip.",,lexington|jess-swicegood|warner-stamey|lexington-dip|stameys-barbecue|lexington-barbecue|lexington-barbecue-festival,s:web-ourstate-lexington-cover-up|s:web-stameys-history|s:web-americanroyal-stamey-bio|s:web-barbecuebros-jess-swicegood|s:moss-barbecue-history|s:sfa-stameys-barbecue|s:wp-lexington-north-carolina|s:wp-lexington-barbecue-festival|s:reed-holy-smoke,cited,medium,True,2026-09-15,https://nanobotco.github.io/carolina-barbecue/person/sid-weaver/
skilton-dennis,person,Skilton Dennis,Skilton M. Dennis,nc-east|nc,NC,,,,"{""role"": [""cook"", ""family""], ""state"": ""NC"", ""styles"": [""eastern-nc""]}","Skilton Dennis is the ancestor the Dennis and Jones families of Ayden name as the start of barbecue for sale in North Carolina: by their account he sold smoked hog meat and cornbread from a wagon in 1830, and Otter Dennis, of the same family, founded the town. The 1830 is painted on the Skylight Inn's billboard as one of its four tenets and was recorded from Bum and Larry Dennis by the Southern Foodways Alliance; Bob Garner's 2012 profile of Pete Jones puts the covered wagon in the mid-1800s. No document has been produced.",,skylight-inn|bums-restaurant|pete-jones|bum-dennis|sam-jones|eastern-nc,s:sfa-bums-restaurant|s:sfa-skylight-inn|s:wp-skylight-inn-bbq|s:web-ourstate-skylight-inn|s:web-tanner-bum-dennis-2022|s:wp-ayden-north-carolina|s:jones-whole-hog-bbq|s:fertel-one-true-barbecue,tradition,low,True,2026-09-15,https://nanobotco.github.io/carolina-barbecue/person/skilton-dennis/
warner-stamey,person,Warner Stamey,Charles Warner Stamey|C. Warner Stamey,nc-piedmont|nc,NC,,,,"{""role"": [""pitmaster"", ""founder""], ""state"": ""NC"", ""styles"": [""lexington""]}","Charles Warner Stamey (born 1911), the youngest of eleven children, learned pit-cooking as a high-school boarder in Lexington from Jess Swicegood and Sid Weaver at their tents across from the courthouse, sold barbecue in Shelby through the 1930s, came back in 1938 to buy Swicegood's stand and rename it Stamey's, and in 1953 opened the Greensboro drive-in his family runs. His restaurant credits him with putting hushpuppies beside barbecue in North Carolina. Wayne Monk, Red Bridges and his brother-in-law Alston Bridges learned under him; the American Royal made him a legacy inductee of its Barbecue Hall of Fame in 2020.",,stameys-barbecue|lexington-barbecue|red-bridges-barbecue-lodge|lexington|jess-swicegood|sid-weaver|wayne-monk|hushpuppies|lexington-dip|dip|pork-shoulder|southern-foodways-alliance,s:web-stameys-history|s:web-americanroyal-stamey-bio|s:sfa-stameys-barbecue|s:web-clevelandcounty-food|s:web-ourstate-stameys|s:web-ourstate-lexington-barbecue|s:web-barbecuebros-jess-swicegood|s:web-moss-hushpuppies|s:moss-barbecue-history,cited,high,True,2026-09-15,https://nanobotco.github.io/carolina-barbecue/person/warner-stamey/
wayne-monk,person,Wayne Monk,Honeymonk,nc-piedmont|nc,NC,,,,"{""role"": [""pitmaster"", ""founder""], ""state"": ""NC"", ""styles"": [""lexington""]}","Wayne Monk opened Lexington Barbecue beside U.S. 29/70 in Lexington, Davidson County, in 1962, at twenty-six, after years as a carhop and then a pit hand under Warner Stamey, and he owns it with his son Rick. The pit cooks pork shoulders over oak and hickory coals and serves them with the dip, the Piedmont's thin red vinegar sauce; locals call it the Honeymonk, from his name and his early partner Sonny Hunneycutt's. He cooked for the heads of government at the 1983 economic summit in Williamsburg, and the James Beard Foundation named the restaurant an America's Classic in 2003.",,lexington-barbecue|lexington|warner-stamey|stameys-barbecue|jess-swicegood|sid-weaver|lexington-dip|pork-shoulder|brick-pit|outside-brown|pitmaster|bob-garner,s:web-lexbbq-about|s:web-ourstate-lexington-barbecue|s:web-davidsonlocal-wayne-monk|s:web-adrianmiller-bbq-hof-2019|s:web-gardenandgun-keepers-of-the-flame|s:wp-lexington-barbecue|s:web-stameys-history|s:wp-skylight-inn-bbq,cited,medium,True,2026-09-15,https://nanobotco.github.io/carolina-barbecue/person/wayne-monk/
wilber-shirley,person,Wilber Shirley,Wilberdean Shirley|Wilberdean 'Wilber' Shirley,nc-east|nc,NC,,,,"{""role"": [""pitmaster"", ""founder""], ""state"": ""NC"", ""styles"": [""eastern-nc""]}","Wilberdean 'Wilber' Shirley (1930–2021) learned barbecue at Griffin's in Goldsboro, bought the former Hill's Barbecue on U.S. 70 east of town in 1962 and put his name on it, and cooked split whole hogs over oak coals there for more than forty years. Wilber's fed presidents, governors and senators and, on a holiday weekend, up to 130 pigs. It closed in March 2019 over unpaid taxes; a group of customers bought it and reopened it in July 2020, while he lived. He died on April 5, 2021, at ninety.",,wilbers-barbecue|eastern-nc|whole-hog|hickory-and-oak|john-shelton-reed|campaign-for-real-barbecue|scotts-famous-barbecue|adam-scott,s:web-wral-wilber-shirley-dies|s:web-uncpress-wilber-shirley|s:reed-holy-smoke|s:web-ourstate-wilbers-way|s:web-ourstate-wilbers|s:web-wral-wilbers-reopens|s:web-gardenandgun-wilbers|s:web-wilbersbbq|s:web-truecue-wood,cited,high,False,2026-09-15,https://nanobotco.github.io/carolina-barbecue/person/wilber-shirley/
campaign-for-real-barbecue,org,Campaign for Real Barbecue,True 'Cue|True Cue|the Campaign|True 'Cue USA,nc|sc|us-south,both,,,,"{""state"": ""both"", ""founded"": ""2013"", ""status"": ""open""}","A campaign, founded in 2013 by the sociologist and barbecue writer John Shelton Reed and the blogger Dan Levine, that certifies restaurants which cook the barbecue style traditional to their area and rely solely on wood for heat, and gives them a certificate and a decal. It began in North Carolina — about seventy places certified by January 2018 — and has regional 'smoke detectors' for South Carolina, Kentucky, Georgia, Alabama and the Virginia–Washington region under a True 'Cue USA program. Its three stated goals are to celebrate wood-cooking, to honor the places that keep it, and to teach eaters the difference between wood-cooked barbecue and what it calls 'faux 'cue'.",,john-shelton-reed|gas-and-electric-cookers|hickory-and-oak|direct-heat|north-carolina-barbecue-society|skylight-inn|pete-jones|rodney-scott|wilber-shirley|robert-moss|eastern-nc|lexington,s:true-cue|s:web-truecue-about|s:web-truecue-wood|s:web-barbecuebible-campaign|s:web-uncpress-reed-myth|s:reed-holy-smoke,cited,high,False,2026-09-15,https://nanobotco.github.io/carolina-barbecue/org/campaign-for-real-barbecue/
north-carolina-barbecue-society,org,North Carolina Barbecue Society,NCBS|NC Barbecue Society|the Society,nc,NC,,,,"{""state"": ""NC"", ""founded"": ""2006"", ""status"": ""unknown""}","A non-profit founded in 2006 in Winston-Salem by Jim Early, a lawyer and cook, to promote North Carolina's barbecue culture and, in its own words, to secure the state's place as the Barbecue Capital of the World. Its lasting work is the Historic Barbecue Trail: a route of about two dozen restaurants, some 700 miles end to end, admitted only if the meat cooks on grates over pits with wood or charcoal, the owners make their own sauce, the pits have run fifteen consecutive years, and no town has more than two. Early wrote the guidebook, The Best Tar Heel Barbecue: Manteo to Murphy, and the society ran two-day cooking boot camps three times a year.",,jim-early|campaign-for-real-barbecue|lexington-barbecue-festival|hickory-and-oak|gas-and-electric-cookers|brick-pit|skylight-inn|wilbers-barbecue|bs-barbecue|allen-and-son|stameys-barbecue|short-sugars|bar-b-q-center|red-bridges-barbecue-lodge|eastern-nc|lexington,s:wp-north-carolina-barbecue-society|s:web-ourstate-historic-barbecue-trail|s:web-wral-jim-early-dies|s:web-legacy-jim-early-obituary|s:web-tanner-nc-hall-of-fame|s:early-best-tar-heel-barbecue|s:ncbs,cited,medium,True,2026-09-15,https://nanobotco.github.io/carolina-barbecue/org/north-carolina-barbecue-society/
south-carolina-barbeque-association,org,South Carolina Barbeque Association,SCBA|SC Barbeque Association|South Carolina Barbecue Association,sc,SC,,,,"{""state"": ""SC"", ""founded"": ""2004"", ""status"": ""open""}","A judging body and booster founded in 2004 by Lake E. High Jr., a wine judge, and Walter Rolandi, a psychologist, 'to train the best BBQ judges in the world and to preserve and promote the unique nature of South Carolina Barbecue'. It runs judging seminars in Columbia that turn eaters into certified judges — more than 800 by 2015 — sanctions cook-offs across the state, eight of them listed between September 12 and October 24, 2026, and keeps a points championship for the teams. Its account of the state's barbecue is Lake High's: South Carolina as the home of all four sauces — mustard, vinegar-pepper, light tomato and heavy tomato — mapped by region.",,lake-high|sc-mustard|sc-pee-dee|sc-light-tomato|sc-heavy-tomato|mustard-sauce|vinegar-pepper-sauce|light-tomato-sauce|heavy-tomato-sauce|carolina-gold|robert-moss|north-carolina-barbecue-society|festival-of-discovery|fundraiser-barbecue,s:web-scba-about|s:web-scba-bbq-history|s:web-scliving-guru-of-que|s:web-columbia-star-scba-leadership|s:scba|s:high-sc-barbeque|s:wp-barbecue-in-south-carolina,cited,high,False,2026-09-15,https://nanobotco.github.io/carolina-barbecue/org/south-carolina-barbeque-association/
southern-foodways-alliance,org,Southern Foodways Alliance,SFA,us-south|carolinas,us,,,,"{""founded"": ""1999"", ""status"": ""open"", ""state"": ""us""}","An institute of the Center for the Study of Southern Culture at the University of Mississippi, founded in 1999 and directed since then by John T. Edge, that documents the food of the South: oral histories, films, writing, awards and events, funded by about 800 members. For the Carolinas its work is the Southern BBQ Trail, an oral-history project begun in February 2011 across nine states, whose North Carolina set includes the Skylight Inn, Parker's, Grady's, B's, Bum's, Stamey's, Short Sugar's, Red Bridges, Cook's, Clyde Cooper's, the Barbecue Center and Ed Mitchell, and whose South Carolina set holds eight interviews: Sweatman's, Scott's, Midway, Jackie Hite's, Dukes, Cooper's Country Store, Brown's and Melvin's. Each interview is a transcript with audio, free online.",,rien-fertel|john-shelton-reed|rodney-scott|sam-jones|ed-mitchell|skylight-inn|parkers-barbecue|gradys-barbecue|bs-barbecue|bums-restaurant|stameys-barbecue|short-sugars|red-bridges-barbecue-lodge|cooks-barbecue|clyde-coopers|bar-b-q-center|sweatmans-bar-b-que|scotts-bar-b-que|midway-bbq|jackie-hites-bar-b-q|dukes-bar-b-que|coopers-country-store|browns-bar-b-que,s:wp-southern-foodways-alliance|s:web-sfa-southern-bbq-trail|s:web-sfa-north-carolina-bbq|s:web-sfa-south-carolina-bbq|s:sfa-oral-histories|s:wp-rodney-scott-pitmaster|s:fertel-one-true-barbecue|s:reed-holy-smoke,cited,high,False,2026-09-15,https://nanobotco.github.io/carolina-barbecue/org/southern-foodways-alliance/
festival-of-discovery,event,South Carolina Festival of Discovery,Festival of Discovery|SC Festival of Discovery|Greenwood BBQ and Blues Festival of Discovery,sc-upstate|sc,SC,Greenwood,34.1904,-82.1605,"{""state"": ""SC"", ""when"": ""July, second weekend, Thursday to Saturday; July 9–11, 2026"", ""founded"": ""2000"", ""status"": ""open""}","A three-day barbecue-and-blues festival in Uptown Greenwood each July — Thursday to Saturday of the second weekend; July 9 to 11 in 2026 — hosted by the Uptown Greenwood Development Corporation. Its cook-off is sanctioned by the Kansas City Barbeque Society, the national competition body, and is billed as a South Carolina state championship with a Black Kettle hash competition beside it; the barbecue vendors fill the Main Street parking lot between Court and Seaboard avenues, and the Blues Cruise puts bands in restaurants and venues around the uptown into the night. The organizers billed 2026 as the twenty-fifth anniversary; press accounts date the first festival to 2000.",,hash-and-rice|south-carolina-barbeque-association|lexington-barbecue-festival|fundraiser-barbecue,s:web-festivalofdiscovery|s:web-discovergreenwood-festival|s:web-drugstoredivas-festival-of-discovery|s:osm,cited,medium,True,2026-09-15,https://nanobotco.github.io/carolina-barbecue/event/festival-of-discovery/
fundraiser-barbecue,event,fundraiser barbecue,plate sale|barbecue plate sale|church barbecue|fire department barbecue|hash sale|BBQ fundraiser,carolinas,both,,,,"{""state"": ""both"", ""when"": ""Saturdays; spring and fall"", ""status"": ""open""}","The plate sale: a church, a volunteer fire department, a Ruritan club or a scout troop cooks pork — a whole hog or a stack of butts — and sells it by the plate on a Saturday to pay for a roof, a truck or a mission. In eastern North Carolina the plate is barbecue or barbecue chicken with slaw and bread; Back Swamp Volunteer Fire Department in Richlands sold pork or chicken plates for $10 on April 18, 2026, from 11 a.m. until the food ran out. In South Carolina the same money is often raised on hash: the Highway 34 Volunteer Fire Department outside Ninety Six cooks it in cast-iron pots and sells it by the quart to neighbors who read the notice in the paper and phone in an order.",,mallard-creek-barbecue|hillsborough-hog-day|political-barbecue|pig-pickin|pig-cooker|block-pit|hash-and-rice|barbecue-chicken|brunswick-stew|slaw|south-carolina-barbeque-association|whole-hog|pork-shoulder,s:wp-whole-hog-barbecue|s:web-sfa-north-carolina-bbq|s:web-mallard-creek-history|s:web-ourstate-mallard-creek|s:web-wfae-mallard-creek-ends|s:web-mallard-creek-annual-barbecue|s:web-wral-hog-day-canceled|s:web-chapelboro-hog-day-returns-2014|s:web-dailytarheel-hog-day-2025|s:web-wcti-back-swamp-vfd|s:web-knowitall-hwy-34-vfd|s:wp-hash-stew|s:scba,cited,high,False,2026-09-15,https://nanobotco.github.io/carolina-barbecue/event/fundraiser-barbecue/
hillsborough-hog-day,event,Hillsborough Hog Day,Hog Day|Hog Day Festival|Hillsborough Hog Day Festival,nc-piedmont|nc,NC,Hillsborough,36.073,-79.0984,"{""state"": ""NC"", ""when"": ""a weekend in September (June until 2014)"", ""founded"": ""1983"", ""status"": ""open""}","A two-day barbecue festival and cook-off at River Park in downtown Hillsborough, Orange County, held since 1983 — the oldest continuing barbecue festival in North Carolina, by the Daily Tar Heel's account — and run since 2014 by the Orange County Optimist Club as a fundraiser for children's programs. A Friday evening opens it; Saturday brings the cook-off, live music, a car show, a fun run and the Pigs on Parade. In 2019 the count was 27 cooking teams, more than 100 vendors and a collective three tons of barbecue; the 2025 festival, September 13 and 14, came two months after Tropical Storm Chantal flooded the Eno riverfront and lost its 5K to the water.",,fundraiser-barbecue|lexington-barbecue-festival|allen-and-son|pig-cooker,s:web-dailytarheel-hog-day-2025|s:web-wral-hog-day-canceled|s:web-chapelboro-hog-day-returns-2014|s:web-chapelboro-hog-day-2016|s:web-chapelboro-hog-day-2019|s:web-hogday-org|s:web-ourstate-historic-barbecue-trail|s:osm,cited,medium,True,2026-09-15,https://nanobotco.github.io/carolina-barbecue/event/hillsborough-hog-day/
lexington-barbecue-festival,event,Lexington Barbecue Festival,the Barbecue Festival|Lexington BBQ Festival,nc-piedmont|nc,NC,Lexington,35.8261,-80.251,"{""state"": ""NC"", ""when"": ""one Saturday in October; October 24, 2026"", ""founded"": ""1984"", ""status"": ""open"", ""styles"": [""lexington""]}","A one-day street festival on Main Street in uptown Lexington, Davidson County, each October since 1984, built on the town's pork-shoulder barbecue: up to twenty area restaurants cook and sell, several blocks close to traffic, and hundreds of other vendors sell crafts and fudge around them. Wikipedia's article says it draws as many as 200,000 people; the first festival drew 30,000 and 3,000 pounds of barbecue, and by 1994 the count was over 100,000 and 11,000 pounds. Since 2007 it holds a title from the General Assembly — Official Food Festival of the Piedmont Triad Region of the State of North Carolina. The 2026 festival is planned for October 24.",,lexington|lexington-dip|red-slaw|hushpuppies|pork-shoulder|whole-hog|eastern-nc|jerry-bledsoe|dennis-rogers|north-carolina-barbecue-society|bar-b-q-center|political-barbecue|hillsborough-hog-day,s:wp-lexington-barbecue-festival|s:wp-barbecue-in-north-carolina|s:wp-lexington-north-carolina|s:wp-barbecue-in-the-united-states|s:wp-north-carolina-barbecue-society|s:osm,cited,high,False,2026-09-15,https://nanobotco.github.io/carolina-barbecue/event/lexington-barbecue-festival/
mallard-creek-barbecue,event,Mallard Creek Barbecue,Mallard Creek Presbyterian Church Barbecue|the Mallard Creek BBQ|the granddaddy of barbecues,nc-piedmont|nc,NC,Charlotte,35.3345,-80.7497,"{""state"": ""NC"", ""when"": ""fourth Thursday of October"", ""founded"": ""1929"", ""status"": ""closed"", ""styles"": [""eastern-nc""]}","The one-day church barbecue of Mallard Creek Presbyterian Church in northeast Charlotte, held on the fourth Thursday of October from 1929 to 2024 and retired in 2025 after ninety-three editions. It sold hickory-smoked chopped pork, Brunswick stew and the church's own slaw by the plate, sandwich, pound and quart — dine-in, drive-through and carry-out; a plate was $15 and a sandwich $7 in 2024 — and it was one of North Carolina's best-known political stops: a rope line in the parking field where candidates for every office from vice-president to dog catcher worked the crowd in the last weeks before an election.",,fundraiser-barbecue|political-barbecue|pork-shoulder|whole-hog|brunswick-stew|slaw|vinegar-pepper-sauce|eastern-nc|hickory-and-oak|block-pit|pig-cooker|barbecue-sandwich,s:web-mallard-creek-history|s:web-mallard-creek-annual-barbecue|s:web-ourstate-mallard-creek|s:web-wfae-mallard-creek-ends|s:web-wbtv-mallard-creek-canceled|s:web-spectrum-mallard-creek-ending|s:osm,cited,high,False,2026-09-15,https://nanobotco.github.io/carolina-barbecue/event/mallard-creek-barbecue/
pig-pickin,event,pig pickin',pig picking|pig pickin|pig pull|rolling a pig|hog roast,nc-east|sc-pee-dee|carolinas,both,,,,"{""state"": ""both"", ""when"": ""any month; homecomings, tailgates, weddings, rallies"", ""status"": ""open"", ""styles"": [""eastern-nc"", ""sc-pee-dee""]}","A party at which a whole hog is cooked for the crowd and the crowd eats it off the pig — picked by hand from the split carcass, or chopped on a block beside it. A barrow, a castrated male, or a gilt of about 80 to 120 pounds dressed weight is split and laid on a large charcoal or propane cooker for four to eight hours, under the direction of the host and whoever is helping; the meat is basted or dressed in the local sauce and served with slaw, hush puppies, baked beans, Brunswick stew or, in South Carolina, hash and rice. It is the eastern Carolinas' form of the wedding, the homecoming, the tailgate, the political rally and the fire-department fundraiser.","pig + pickin' (picking): the guests pick the meat off the cooked hog with their hands, and the gathering takes its name from the act",whole-hog|pig-cooker|block-pit|eastern-nc|sc-pee-dee|vinegar-pepper-sauce|mustard-sauce|hash-and-rice|brunswick-stew|hushpuppies|slaw|sweet-tea|pork-skins|political-barbecue|fundraiser-barbecue|hog-killing|ed-mitchell|pig-pickin-cake|barbecue,s:wp-pig-pickin|s:wp-pig-roast|s:wp-whole-hog-barbecue|s:wp-ed-mitchell-pitmaster|s:wp-kingstree-south-carolina|s:ncpedia-barbecue,cited,high,False,2026-09-15,https://nanobotco.github.io/carolina-barbecue/event/pig-pickin/
political-barbecue,event,political barbecue,stump meeting|campaign barbecue|rally barbecue|the candidate's pig,carolinas|us-south,both,,34.0561,-79.2465,"{""state"": ""both"", ""when"": ""election years; the weeks before a vote"", ""status"": ""open""}","The free feed a candidate or a party puts on to draw a crowd: a whole hog, or these days a pile of pork butts, cooked for whoever comes, with speeches or a rope line attached. It is as old as the republic in the Carolinas — the communal whole-hog barbecue fed political rallies in the colonial Carolinas and Virginia — and it has two living forms. In South Carolina the Galivants Ferry Stump Meeting in Horry County has gathered Democratic candidates on the Holliday family's land every second spring since 1880, descended from Wade Hampton's 1876 appearance there. In North Carolina the Mallard Creek church barbecue in Charlotte was the candidates' October stop from 1929 to 2024.",,mallard-creek-barbecue|pig-pickin|fundraiser-barbecue|lexington-barbecue-festival|whole-hog|pork-shoulder|chicken-bog|robert-moss|barbecue|sc-pee-dee|hog-killing,s:moss-barbecue-history|s:wp-whole-hog-barbecue|s:wp-pig-pickin|s:wp-galivants-ferry-south-carolina|s:web-horry-history-galivants-ferry|s:web-ourstate-mallard-creek|s:web-wfae-mallard-creek-ends|s:wp-lexington-barbecue-festival|s:osm,cited,medium,True,2026-09-15,https://nanobotco.github.io/carolina-barbecue/event/political-barbecue/
barbecue,term,barbecue,bar-b-q|bar-b-que|barbeque|BBQ|'cue|cue|Q,carolinas|us-south,,,,,"{""letter"": ""B"", ""part_of_speech"": ""noun""}","The cooked meat itself — in the Carolinas, pork cooked slowly over coals or in a cooker and then chopped, pulled or sliced — and, by extension, the place that sells it and the gathering that eats it. Elsewhere in the country the same word means a grill, or a cookout of any meat; here the narrower sense is the ordinary one.","Taíno (Arawakan) barbacoa, a framework of sticks set on posts → Spanish barbacoa (1526, Oviedo) → English barbecue (1660s: the frame and the method; the cooked animal and the gathering by the 1700s)",eastern-nc|lexington|pig-pickin,s:etymonline|s:wp-barbecue|s:oed|s:moss-barbecue-history,cited,high,False,2026-09-15,https://nanobotco.github.io/carolina-barbecue/word/barbecue/
carolina-gold,term,Carolina Gold,Carolina Gold rice|Carolina Gold sauce|Carolina Gold BBQ sauce,sc-midlands|sc-lowcountry|sc,,,,,"{""letter"": ""C"", ""part_of_speech"": ""noun""}","Two South Carolina things with one name. The sauce: the yellow-mustard barbecue sauce of the Midlands — mustard, vinegar, sugar and spices — which Wikipedia says is sometimes called Carolina Gold and which Maurice Bessinger of Piggie Park sold in supermarkets under that brand. The rice: an heirloom variety of Oryza sativa named for the gold of its unhulled grain, grown in the Lowcountry by enslaved people from the 1780s, the staple of Lowcountry cooking, last harvested commercially in 1927 and revived from a seed bank in the 1980s.","Carolina + gold. For the rice, the colour of the unhulled grain (Wikipedia); for the sauce, the colour of yellow mustard and the brand name under which Maurice Bessinger's Piggie Park sold it (Wikipedia). Two coinages, one name, no common root but the state",mustard-sauce|sc-mustard|maurice-bessinger|joe-bessinger|maurices-piggie-park|hash-and-rice|chicken-bog|dutch-fork,s:wp-carolina-gold|s:wp-maurice-bessinger|s:wp-barbecue-in-south-carolina|s:wp-barbecue-sandwich|s:wp-barbecue-sauce|s:wp-chicken-bog|s:wp-hash-stew,cited,high,False,2026-09-15,https://nanobotco.github.io/carolina-barbecue/word/carolina-gold/
chopped,term,chopped,chopped barbecue|coarse chopped|coarse chop|chop|minced|sliced,carolinas,,,,,"{""letter"": ""C"", ""part_of_speech"": ""adjective""}","The way most Carolina barbecue reaches the tray: cooked meat cut across on a block with cleavers — in the east fine enough to hold the thin vinegar sauce, in the Piedmont in larger pieces. At a Lexington counter it is an ordering word with a scale, chopped, coarse chopped, sliced, and each is a different plate from the same shoulder. 'Sliced' is the far end, the shoulder cut into slabs and not chopped at all. A whole hog is chopped all together, skin included, so that every tray gets every part.","chop (v.), mid-14c., 'to cut with a quick blow', of uncertain origin, perhaps Old North French choper or Old French couper 'to cut'; the noun 'a slice of mutton, lamb or pork' from the 1630s. Coarse chopped: the same, in larger pieces. Minced: Old French mincier 'to chop in little pieces', in English cooking from the late 14c. Sliced: the far pole — not chopped at all",lexington|eastern-nc|chopping-block|whole-hog|pork-shoulder|pulled-pork|outside-brown|lexington-barbecue|meltons-barbecue|skylight-inn|barbecue-tray,s:etymonline|s:ncpedia-barbecue|s:wp-barbecue-in-north-carolina|s:wp-whole-hog-barbecue|s:wp-meltons-barbecue|s:web-lexington-barbecue-menu|s:wp-skylight-inn-bbq,cited,high,False,2026-09-15,https://nanobotco.github.io/carolina-barbecue/word/chopped/
dip,term,dip,Lexington dip|barbecue dip|the dip,nc-piedmont,,,,,"{""letter"": ""D"", ""part_of_speech"": ""noun""}","The Lexington word for its sauce: vinegar, water, ketchup or tomato, salt, black and red pepper, sugar to taste — thin enough to pour, reddish rather than red. It goes on the chopped shoulder at the counter, sits on the table in a bottle, and is the dressing of the red slaw. Each pit's recipe is its own and, the town's own article says, closely guarded; the taste runs from tangy to slightly sweet or spicy. The eastern sauce is the same idea without the tomato, and is not called dip.","dip (v.), Old English dyppan 'to plunge, immerse', from Proto-Germanic *daupejanan, a causative of *deup- 'deep'; the noun 'act of dipping' 1590s, 'liquid into which something is to be dipped' 1825; also in the 19th century 'a sweet sauce for pudding' and 'the juices and fat left after cooking meat'; the party dip of 1962 is, etymonline says, probably a re-coinage",lexington-dip|lexington|red-slaw|pork-shoulder|vinegar-pepper-sauce|heavy-tomato-sauce|warner-stamey|lexington-barbecue,s:etymonline|s:wiktionary-dip|s:ncpedia-barbecue|s:wp-lexington-north-carolina|s:wp-barbecue-sauce|s:wp-north-carolina-barbecue-society|s:wp-barbecue-in-north-carolina|s:wp-barbecue-in-south-carolina,cited,high,False,2026-09-15,https://nanobotco.github.io/carolina-barbecue/word/dip/
down-east,term,Down East,down east|Downeast|Down-East,nc-east,,,,,"{""letter"": ""D"", ""part_of_speech"": ""phrase""}","In North Carolina, the coastal plain east of Raleigh — the barbecue east, where the hog is cooked whole and the sauce has no tomato; eastern North Carolina barbecue is also called Down East barbecue. The narrow sense is the string of fishing communities east of Beaufort in Carteret County — Bettie, Otway, Straits, Harkers Island, Gloucester, Marshallberg, out to Cedar Island — and Wikipedia says the phrase has broadened to mean eastern North Carolina generally, the central coastal plain of Greenville, Goldsboro, Kinston, New Bern, Rocky Mount, Tarboro, Washington and Wilson.","down + east, a sailing direction. Along the New England coast the summer wind is south-westerly, so a ship bound east from Boston runs downwind, and Maine was Down East (Wiktionary; Wikipedia). In North Carolina the same phrase names the coastal communities east of Beaufort in Carteret County and, broadened, the eastern part of the state (Wikipedia)",eastern-nc|whole-hog|vinegar-pepper-sauce|white-slaw|piedmont|pee-dee|skylight-inn|meltons-barbecue|bob-melton|ed-mitchell|dennis-rogers,s:wiktionary-down-east|s:web-dictionary-com-down-east|s:wp-down-east|s:wp-down-east-north-carolina|s:wp-meltons-barbecue|s:wp-ed-mitchell-pitmaster|s:wp-skylight-inn-bbq|s:wp-barbecue-in-north-carolina,cited,high,False,2026-09-15,https://nanobotco.github.io/carolina-barbecue/word/down-east/
